PathCode,StudentsNum,rate
1360,141,2.63108788953163
1412,116,2.16458294457921
0495,100,1.86601977980967
0113,88,1.64209740623251
1097,79,1.47415562604964
1100,77,1.43683523045344
0316,72,1.34353424146296
0690,68,1.26889345027057
1112,68,1.26889345027057
1351,60,1.1196118678858
0116,55,1.02631087889532
0233,55,1.02631087889532
0948,55,1.02631087889532
1119,55,1.02631087889532
0098,54,1.00765068109722
0660,53,0.988990483299123
1103,53,0.988990483299123
0662,49,0.914349692106736
1300,48,0.89568949430864
1105,43,0.802388505318156
1113,43,0.802388505318156
1118,42,0.78372830752006
0670,40,0.746407911923866
0296,37,0.690427318529576
0380,37,0.690427318529576
0315,35,0.653106922933383
0069,34,0.634446725135286
0335,34,0.634446725135286
0361,34,0.634446725135286
0629,34,0.634446725135286
0661,34,0.634446725135286
1293,33,0.61578652733719
0692,32,0.597126329539093
1296,31,0.578466131740996
1297,30,0.5598059339429
0081,29,0.541145736144803
1299,29,0.541145736144803
0080,25,0.466504944952417
0234,25,0.466504944952417
0571,24,0.44784474715432
0668,24,0.44784474715432
0264,21,0.39186415376003
0773,21,0.39186415376003
0485,20,0.373203955961933
0488,20,0.373203955961933
1298,20,0.373203955961933
0238,19,0.354543758163837
0257,19,0.354543758163837
0484,19,0.354543758163837
0745,19,0.354543758163837
1414,19,0.354543758163837
0255,18,0.33588356036574
0685,17,0.317223362567643
0814,17,0.317223362567643
0173,16,0.298563164769547
0628,16,0.298563164769547
0959,16,0.298563164769547
1374,16,0.298563164769547
0320,15,0.27990296697145
0630,15,0.27990296697145
0048,14,0.261242769173353
0151,14,0.261242769173353
0385,14,0.261242769173353
0520,14,0.261242769173353
0572,14,0.261242769173353
1111,14,0.261242769173353
0364,13,0.242582571375257
0377,13,0.242582571375257
0479,13,0.242582571375257
0486,13,0.242582571375257
0487,13,0.242582571375257
1116,13,0.242582571375257
0038,12,0.22392237357716
0049,12,0.22392237357716
0129,12,0.22392237357716
0206,12,0.22392237357716
0945,12,0.22392237357716
1346,12,0.22392237357716
0070,11,0.205262175779063
0072,11,0.205262175779063
0140,11,0.205262175779063
0232,11,0.205262175779063
0741,11,0.205262175779063
1082,11,0.205262175779063
1147,11,0.205262175779063
1345,11,0.205262175779063
0001,10,0.186601977980967
0262,10,0.186601977980967
0379,10,0.186601977980967
0552,10,0.186601977980967
0604,10,0.186601977980967
0747,10,0.186601977980967
1077,10,0.186601977980967
1337,10,0.186601977980967
1352,10,0.186601977980967
1375,10,0.186601977980967
0132,9,0.16794178018287
0184,9,0.16794178018287
0230,9,0.16794178018287
0231,9,0.16794178018287
0305,9,0.16794178018287
0317,9,0.16794178018287
0375,9,0.16794178018287
0481,9,0.16794178018287
0483,9,0.16794178018287
0599,9,0.16794178018287
0673,9,0.16794178018287
0768,9,0.16794178018287
1069,9,0.16794178018287
1130,9,0.16794178018287
1278,9,0.16794178018287
1413,9,0.16794178018287
1477,9,0.16794178018287
0083,8,0.149281582384773
0119,8,0.149281582384773
0133,8,0.149281582384773
0215,8,0.149281582384773
0256,8,0.149281582384773
0365,8,0.149281582384773
0677,8,0.149281582384773
0838,8,0.149281582384773
0983,8,0.149281582384773
1066,8,0.149281582384773
1464,8,0.149281582384773
0002,7,0.130621384586677
0005,7,0.130621384586677
0006,7,0.130621384586677
0011,7,0.130621384586677
0066,7,0.130621384586677
0237,7,0.130621384586677
0313,7,0.130621384586677
0331,7,0.130621384586677
0334,7,0.130621384586677
0482,7,0.130621384586677
0545,7,0.130621384586677
0586,7,0.130621384586677
0621,7,0.130621384586677
0669,7,0.130621384586677
0881,7,0.130621384586677
0885,7,0.130621384586677
0903,7,0.130621384586677
0926,7,0.130621384586677
0995,7,0.130621384586677
1064,7,0.130621384586677
1086,7,0.130621384586677
1091,7,0.130621384586677
1280,7,0.130621384586677
0046,6,0.11196118678858
0053,6,0.11196118678858
0055,6,0.11196118678858
0065,6,0.11196118678858
0071,6,0.11196118678858
0123,6,0.11196118678858
0141,6,0.11196118678858
0155,6,0.11196118678858
0158,6,0.11196118678858
0263,6,0.11196118678858
0267,6,0.11196118678858
0299,6,0.11196118678858
0307,6,0.11196118678858
0323,6,0.11196118678858
0353,6,0.11196118678858
0389,6,0.11196118678858
0576,6,0.11196118678858
0581,6,0.11196118678858
0746,6,0.11196118678858
0748,6,0.11196118678858
0760,6,0.11196118678858
0880,6,0.11196118678858
0950,6,0.11196118678858
0953,6,0.11196118678858
0981,6,0.11196118678858
0982,6,0.11196118678858
0988,6,0.11196118678858
1063,6,0.11196118678858
1070,6,0.11196118678858
1152,6,0.11196118678858
1350,6,0.11196118678858
0035,5,0.0933009889904833
0054,5,0.0933009889904833
0056,5,0.0933009889904833
0068,5,0.0933009889904833
0108,5,0.0933009889904833
0118,5,0.0933009889904833
0121,5,0.0933009889904833
0131,5,0.0933009889904833
0160,5,0.0933009889904833
0174,5,0.0933009889904833
0210,5,0.0933009889904833
0248,5,0.0933009889904833
0251,5,0.0933009889904833
0252,5,0.0933009889904833
0253,5,0.0933009889904833
0274,5,0.0933009889904833
0276,5,0.0933009889904833
0362,5,0.0933009889904833
0387,5,0.0933009889904833
0392,5,0.0933009889904833
0528,5,0.0933009889904833
0553,5,0.0933009889904833
0570,5,0.0933009889904833
0606,5,0.0933009889904833
0620,5,0.0933009889904833
0686,5,0.0933009889904833
0762,5,0.0933009889904833
0763,5,0.0933009889904833
0767,5,0.0933009889904833
0770,5,0.0933009889904833
0864,5,0.0933009889904833
1126,5,0.0933009889904833
1284,5,0.0933009889904833
1287,5,0.0933009889904833
1289,5,0.0933009889904833
1339,5,0.0933009889904833
1476,5,0.0933009889904833
0012,4,0.0746407911923866
0013,4,0.0746407911923866
0025,4,0.0746407911923866
0037,4,0.0746407911923866
0043,4,0.0746407911923866
0097,4,0.0746407911923866
0100,4,0.0746407911923866
0105,4,0.0746407911923866
0130,4,0.0746407911923866
0175,4,0.0746407911923866
0178,4,0.0746407911923866
0191,4,0.0746407911923866
0202,4,0.0746407911923866
0209,4,0.0746407911923866
0246,4,0.0746407911923866
0269,4,0.0746407911923866
0284,4,0.0746407911923866
0318,4,0.0746407911923866
0400,4,0.0746407911923866
0580,4,0.0746407911923866
0602,4,0.0746407911923866
0654,4,0.0746407911923866
0725,4,0.0746407911923866
0759,4,0.0746407911923866
0771,4,0.0746407911923866
0784,4,0.0746407911923866
0804,4,0.0746407911923866
0830,4,0.0746407911923866
0855,4,0.0746407911923866
0863,4,0.0746407911923866
0877,4,0.0746407911923866
0886,4,0.0746407911923866
0986,4,0.0746407911923866
1071,4,0.0746407911923866
1228,4,0.0746407911923866
1282,4,0.0746407911923866
1301,4,0.0746407911923866
1327,4,0.0746407911923866
1482,4,0.0746407911923866
0016,3,0.05598059339429
0032,3,0.05598059339429
0033,3,0.05598059339429
0045,3,0.05598059339429
0050,3,0.05598059339429
0077,3,0.05598059339429
0079,3,0.05598059339429
0109,3,0.05598059339429
0138,3,0.05598059339429
0167,3,0.05598059339429
0176,3,0.05598059339429
0177,3,0.05598059339429
0179,3,0.05598059339429
0186,3,0.05598059339429
0207,3,0.05598059339429
0225,3,0.05598059339429
0229,3,0.05598059339429
0250,3,0.05598059339429
0254,3,0.05598059339429
0260,3,0.05598059339429
0266,3,0.05598059339429
0271,3,0.05598059339429
0275,3,0.05598059339429
0283,3,0.05598059339429
0302,3,0.05598059339429
0308,3,0.05598059339429
0312,3,0.05598059339429
0360,3,0.05598059339429
0366,3,0.05598059339429
0368,3,0.05598059339429
0369,3,0.05598059339429
0409,3,0.05598059339429
0415,3,0.05598059339429
0494,3,0.05598059339429
0503,3,0.05598059339429
0529,3,0.05598059339429
0579,3,0.05598059339429
0596,3,0.05598059339429
0605,3,0.05598059339429
0618,3,0.05598059339429
0633,3,0.05598059339429
0640,3,0.05598059339429
0655,3,0.05598059339429
0664,3,0.05598059339429
0679,3,0.05598059339429
0704,3,0.05598059339429
0720,3,0.05598059339429
0750,3,0.05598059339429
0757,3,0.05598059339429
0791,3,0.05598059339429
0821,3,0.05598059339429
0834,3,0.05598059339429
0841,3,0.05598059339429
0842,3,0.05598059339429
0868,3,0.05598059339429
0879,3,0.05598059339429
0904,3,0.05598059339429
0914,3,0.05598059339429
0943,3,0.05598059339429
0951,3,0.05598059339429
0952,3,0.05598059339429
0958,3,0.05598059339429
0991,3,0.05598059339429
0998,3,0.05598059339429
1061,3,0.05598059339429
1062,3,0.05598059339429
1065,3,0.05598059339429
1079,3,0.05598059339429
1081,3,0.05598059339429
1148,3,0.05598059339429
1174,3,0.05598059339429
1177,3,0.05598059339429
1216,3,0.05598059339429
1233,3,0.05598059339429
1247,3,0.05598059339429
1249,3,0.05598059339429
1253,3,0.05598059339429
1267,3,0.05598059339429
1279,3,0.05598059339429
1283,3,0.05598059339429
1290,3,0.05598059339429
1308,3,0.05598059339429
1330,3,0.05598059339429
1334,3,0.05598059339429
1343,3,0.05598059339429
1349,3,0.05598059339429
1372,3,0.05598059339429
1435,3,0.05598059339429
1452,3,0.05598059339429
1465,3,0.05598059339429
1473,3,0.05598059339429
0007,2,0.0373203955961933
0021,2,0.0373203955961933
0030,2,0.0373203955961933
0034,2,0.0373203955961933
0042,2,0.0373203955961933
0052,2,0.0373203955961933
0062,2,0.0373203955961933
0076,2,0.0373203955961933
0084,2,0.0373203955961933
0085,2,0.0373203955961933
0089,2,0.0373203955961933
0090,2,0.0373203955961933
0099,2,0.0373203955961933
0114,2,0.0373203955961933
0122,2,0.0373203955961933
0135,2,0.0373203955961933
0136,2,0.0373203955961933
0137,2,0.0373203955961933
0148,2,0.0373203955961933
0168,2,0.0373203955961933
0180,2,0.0373203955961933
0181,2,0.0373203955961933
0193,2,0.0373203955961933
0220,2,0.0373203955961933
0236,2,0.0373203955961933
0261,2,0.0373203955961933
0268,2,0.0373203955961933
0272,2,0.0373203955961933
0277,2,0.0373203955961933
0280,2,0.0373203955961933
0282,2,0.0373203955961933
0287,2,0.0373203955961933
0291,2,0.0373203955961933
0293,2,0.0373203955961933
0295,2,0.0373203955961933
0298,2,0.0373203955961933
0311,2,0.0373203955961933
0330,2,0.0373203955961933
0332,2,0.0373203955961933
0342,2,0.0373203955961933
0347,2,0.0373203955961933
0352,2,0.0373203955961933
0357,2,0.0373203955961933
0376,2,0.0373203955961933
0378,2,0.0373203955961933
0381,2,0.0373203955961933
0394,2,0.0373203955961933
0396,2,0.0373203955961933
0419,2,0.0373203955961933
0424,2,0.0373203955961933
0427,2,0.0373203955961933
0429,2,0.0373203955961933
0445,2,0.0373203955961933
0449,2,0.0373203955961933
0462,2,0.0373203955961933
0463,2,0.0373203955961933
0475,2,0.0373203955961933
0480,2,0.0373203955961933
0489,2,0.0373203955961933
0502,2,0.0373203955961933
0506,2,0.0373203955961933
0519,2,0.0373203955961933
0526,2,0.0373203955961933
0531,2,0.0373203955961933
0544,2,0.0373203955961933
0555,2,0.0373203955961933
0558,2,0.0373203955961933
0569,2,0.0373203955961933
0575,2,0.0373203955961933
0584,2,0.0373203955961933
0588,2,0.0373203955961933
0603,2,0.0373203955961933
0608,2,0.0373203955961933
0609,2,0.0373203955961933
0615,2,0.0373203955961933
0619,2,0.0373203955961933
0622,2,0.0373203955961933
0626,2,0.0373203955961933
0632,2,0.0373203955961933
0634,2,0.0373203955961933
0636,2,0.0373203955961933
0639,2,0.0373203955961933
0645,2,0.0373203955961933
0650,2,0.0373203955961933
0652,2,0.0373203955961933
0671,2,0.0373203955961933
0672,2,0.0373203955961933
0675,2,0.0373203955961933
0680,2,0.0373203955961933
0689,2,0.0373203955961933
0697,2,0.0373203955961933
0702,2,0.0373203955961933
0705,2,0.0373203955961933
0721,2,0.0373203955961933
0727,2,0.0373203955961933
0742,2,0.0373203955961933
0743,2,0.0373203955961933
0751,2,0.0373203955961933
0755,2,0.0373203955961933
0769,2,0.0373203955961933
0772,2,0.0373203955961933
0780,2,0.0373203955961933
0783,2,0.0373203955961933
0790,2,0.0373203955961933
0815,2,0.0373203955961933
0816,2,0.0373203955961933
0822,2,0.0373203955961933
0827,2,0.0373203955961933
0836,2,0.0373203955961933
0837,2,0.0373203955961933
0845,2,0.0373203955961933
0847,2,0.0373203955961933
0866,2,0.0373203955961933
0867,2,0.0373203955961933
0884,2,0.0373203955961933
0888,2,0.0373203955961933
0890,2,0.0373203955961933
0895,2,0.0373203955961933
0906,2,0.0373203955961933
0913,2,0.0373203955961933
0934,2,0.0373203955961933
0944,2,0.0373203955961933
0946,2,0.0373203955961933
0955,2,0.0373203955961933
0969,2,0.0373203955961933
0980,2,0.0373203955961933
0985,2,0.0373203955961933
0987,2,0.0373203955961933
0989,2,0.0373203955961933
0990,2,0.0373203955961933
0993,2,0.0373203955961933
0996,2,0.0373203955961933
1010,2,0.0373203955961933
1020,2,0.0373203955961933
1021,2,0.0373203955961933
1049,2,0.0373203955961933
1059,2,0.0373203955961933
1068,2,0.0373203955961933
1072,2,0.0373203955961933
1073,2,0.0373203955961933
1075,2,0.0373203955961933
1076,2,0.0373203955961933
1078,2,0.0373203955961933
1080,2,0.0373203955961933
1087,2,0.0373203955961933
1092,2,0.0373203955961933
1093,2,0.0373203955961933
1096,2,0.0373203955961933
1120,2,0.0373203955961933
1142,2,0.0373203955961933
1151,2,0.0373203955961933
1170,2,0.0373203955961933
1172,2,0.0373203955961933
1211,2,0.0373203955961933
1215,2,0.0373203955961933
1221,2,0.0373203955961933
1226,2,0.0373203955961933
1230,2,0.0373203955961933
1240,2,0.0373203955961933
1248,2,0.0373203955961933
1260,2,0.0373203955961933
1273,2,0.0373203955961933
1277,2,0.0373203955961933
1304,2,0.0373203955961933
1305,2,0.0373203955961933
1307,2,0.0373203955961933
1314,2,0.0373203955961933
1321,2,0.0373203955961933
1326,2,0.0373203955961933
1333,2,0.0373203955961933
1338,2,0.0373203955961933
1342,2,0.0373203955961933
1344,2,0.0373203955961933
1354,2,0.0373203955961933
1356,2,0.0373203955961933
1357,2,0.0373203955961933
1358,2,0.0373203955961933
1377,2,0.0373203955961933
1378,2,0.0373203955961933
1379,2,0.0373203955961933
1380,2,0.0373203955961933
1381,2,0.0373203955961933
1420,2,0.0373203955961933
1440,2,0.0373203955961933
1441,2,0.0373203955961933
1466,2,0.0373203955961933
1467,2,0.0373203955961933
1468,2,0.0373203955961933
1469,2,0.0373203955961933
1471,2,0.0373203955961933
1479,2,0.0373203955961933
0003,1,0.0186601977980967
0004,1,0.0186601977980967
0008,1,0.0186601977980967
0009,1,0.0186601977980967
0010,1,0.0186601977980967
0014,1,0.0186601977980967
0015,1,0.0186601977980967
0017,1,0.0186601977980967
0019,1,0.0186601977980967
0020,1,0.0186601977980967
0022,1,0.0186601977980967
0023,1,0.0186601977980967
0024,1,0.0186601977980967
0026,1,0.0186601977980967
0027,1,0.0186601977980967
0028,1,0.0186601977980967
0029,1,0.0186601977980967
0031,1,0.0186601977980967
0036,1,0.0186601977980967
0039,1,0.0186601977980967
0040,1,0.0186601977980967
0041,1,0.0186601977980967
0044,1,0.0186601977980967
0047,1,0.0186601977980967
0051,1,0.0186601977980967
0057,1,0.0186601977980967
0058,1,0.0186601977980967
0059,1,0.0186601977980967
0060,1,0.0186601977980967
0061,1,0.0186601977980967
0063,1,0.0186601977980967
0064,1,0.0186601977980967
0067,1,0.0186601977980967
0073,1,0.0186601977980967
0074,1,0.0186601977980967
0075,1,0.0186601977980967
0078,1,0.0186601977980967
0082,1,0.0186601977980967
0086,1,0.0186601977980967
0087,1,0.0186601977980967
0088,1,0.0186601977980967
0091,1,0.0186601977980967
0092,1,0.0186601977980967
0093,1,0.0186601977980967
0094,1,0.0186601977980967
0095,1,0.0186601977980967
0096,1,0.0186601977980967
0101,1,0.0186601977980967
0102,1,0.0186601977980967
0103,1,0.0186601977980967
0104,1,0.0186601977980967
0106,1,0.0186601977980967
0107,1,0.0186601977980967
0110,1,0.0186601977980967
0111,1,0.0186601977980967
0112,1,0.0186601977980967
0115,1,0.0186601977980967
0117,1,0.0186601977980967
0120,1,0.0186601977980967
0124,1,0.0186601977980967
0125,1,0.0186601977980967
0126,1,0.0186601977980967
0127,1,0.0186601977980967
0128,1,0.0186601977980967
0134,1,0.0186601977980967
0142,1,0.0186601977980967
0143,1,0.0186601977980967
0144,1,0.0186601977980967
0145,1,0.0186601977980967
0146,1,0.0186601977980967
0147,1,0.0186601977980967
0149,1,0.0186601977980967
0150,1,0.0186601977980967
0152,1,0.0186601977980967
0153,1,0.0186601977980967
0154,1,0.0186601977980967
0156,1,0.0186601977980967
0157,1,0.0186601977980967
0159,1,0.0186601977980967
0161,1,0.0186601977980967
0162,1,0.0186601977980967
0163,1,0.0186601977980967
0164,1,0.0186601977980967
0165,1,0.0186601977980967
0166,1,0.0186601977980967
0169,1,0.0186601977980967
0170,1,0.0186601977980967
0171,1,0.0186601977980967
0172,1,0.0186601977980967
0182,1,0.0186601977980967
0183,1,0.0186601977980967
0185,1,0.0186601977980967
0187,1,0.0186601977980967
0188,1,0.0186601977980967
0189,1,0.0186601977980967
0190,1,0.0186601977980967
0192,1,0.0186601977980967
0194,1,0.0186601977980967
0195,1,0.0186601977980967
0196,1,0.0186601977980967
0197,1,0.0186601977980967
0198,1,0.0186601977980967
0199,1,0.0186601977980967
0200,1,0.0186601977980967
0201,1,0.0186601977980967
0203,1,0.0186601977980967
0204,1,0.0186601977980967
0205,1,0.0186601977980967
0211,1,0.0186601977980967
0212,1,0.0186601977980967
0213,1,0.0186601977980967
0214,1,0.0186601977980967
0216,1,0.0186601977980967
0217,1,0.0186601977980967
0218,1,0.0186601977980967
0219,1,0.0186601977980967
0221,1,0.0186601977980967
0222,1,0.0186601977980967
0223,1,0.0186601977980967
0224,1,0.0186601977980967
0226,1,0.0186601977980967
0227,1,0.0186601977980967
0228,1,0.0186601977980967
0235,1,0.0186601977980967
0239,1,0.0186601977980967
0240,1,0.0186601977980967
0241,1,0.0186601977980967
0242,1,0.0186601977980967
0243,1,0.0186601977980967
0244,1,0.0186601977980967
0245,1,0.0186601977980967
0247,1,0.0186601977980967
0249,1,0.0186601977980967
0258,1,0.0186601977980967
0259,1,0.0186601977980967
0265,1,0.0186601977980967
0270,1,0.0186601977980967
0273,1,0.0186601977980967
0278,1,0.0186601977980967
0279,1,0.0186601977980967
0281,1,0.0186601977980967
0285,1,0.0186601977980967
0286,1,0.0186601977980967
0288,1,0.0186601977980967
0289,1,0.0186601977980967
0290,1,0.0186601977980967
0292,1,0.0186601977980967
0294,1,0.0186601977980967
0301,1,0.0186601977980967
0303,1,0.0186601977980967
0304,1,0.0186601977980967
0306,1,0.0186601977980967
0309,1,0.0186601977980967
0310,1,0.0186601977980967
0314,1,0.0186601977980967
0321,1,0.0186601977980967
0322,1,0.0186601977980967
0324,1,0.0186601977980967
0325,1,0.0186601977980967
0326,1,0.0186601977980967
0327,1,0.0186601977980967
0328,1,0.0186601977980967
0329,1,0.0186601977980967
0333,1,0.0186601977980967
0336,1,0.0186601977980967
0337,1,0.0186601977980967
0338,1,0.0186601977980967
0339,1,0.0186601977980967
0340,1,0.0186601977980967
0341,1,0.0186601977980967
0343,1,0.0186601977980967
0344,1,0.0186601977980967
0345,1,0.0186601977980967
0346,1,0.0186601977980967
0348,1,0.0186601977980967
0349,1,0.0186601977980967
0350,1,0.0186601977980967
0351,1,0.0186601977980967
0354,1,0.0186601977980967
0355,1,0.0186601977980967
0356,1,0.0186601977980967
0358,1,0.0186601977980967
0359,1,0.0186601977980967
0363,1,0.0186601977980967
0367,1,0.0186601977980967
0370,1,0.0186601977980967
0371,1,0.0186601977980967
0372,1,0.0186601977980967
0373,1,0.0186601977980967
0374,1,0.0186601977980967
0382,1,0.0186601977980967
0383,1,0.0186601977980967
0384,1,0.0186601977980967
0386,1,0.0186601977980967
0388,1,0.0186601977980967
0390,1,0.0186601977980967
0391,1,0.0186601977980967
0393,1,0.0186601977980967
0395,1,0.0186601977980967
0397,1,0.0186601977980967
0398,1,0.0186601977980967
0399,1,0.0186601977980967
0401,1,0.0186601977980967
0402,1,0.0186601977980967
0403,1,0.0186601977980967
